sim,snap,redshift,subhalo_id,g1,g2,inclination,theta_int
TNG50-1,50,1.0,-1,-0.04335026,0.00015543,0.99370267,-0.00649728
TNG50-1,50,1.0,-1,0.00596129,-0.03749067,0.75388023,0.4492428
TNG50-1,50,1.0,-1,-0.02857246,-0.01179147,1.26365953,1.15350573
TNG50-1,50,1.0,-1,-0.00830789,-0.00920879,0.77933438,1.56711952
TNG50-1,50,1.0,-1,0.09410874,-0.01350776,1.07565143,0.35662255
TNG50-1,50,1.0,-1,-0.00848599,0.08856706,0.83498657,1.22452831
TNG50-1,50,1.0,-1,0.02068962,-0.0049223,1.3669392,1.28368067
TNG50-1,50,1.0,-1,-0.01161347,-0.01219481,0.99558505,0.91562185
TNG50-1,50,1.0,-1,0.00378566,-0.10487255,0.93596427,-0.12273765
TNG50-1,50,1.0,-1,0.00030083,-0.04471037,1.22005634,-1.31584352
TNG50-1,50,1.0,-1,0.0224162,-0.01315367,1.28379635,-1.52114171
TNG50-1,50,1.0,-1,0.05826538,-0.03429263,1.24226836,-0.07162632
TNG50-1,50,1.0,-1,0.0823697,0.06908538,1.10542392,-0.01786142
TNG50-1,50,1.0,-1,0.015481,-0.00824689,1.31977543,-0.29102964
TNG50-1,50,1.0,-1,0.02947734,0.06442221,0.3557361,0.21415405
TNG50-1,50,1.0,-1,-0.05754323,0.00308523,1.04944476,0.16387397
TNG50-1,50,1.0,-1,-0.00439384,0.00186139,0.60004012,1.05750106
TNG50-1,50,1.0,-1,0.04701447,-0.00443982,0.28613506,-1.22943997
TNG50-1,50,1.0,-1,0.04329843,0.00018981,1.33319631,-0.86337983
TNG50-1,50,1.0,-1,0.01058049,0.08593975,0.79835724,0.92050229
TNG50-1,50,1.0,-1,0.0443197,-0.11598054,0.50350839,1.09276175
TNG50-1,50,1.0,-1,0.02453834,-0.10007729,0.81789316,1.55453611
TNG50-1,50,1.0,-1,0.06001531,-0.02715854,1.02684511,1.17153765
TNG50-1,50,1.0,-1,0.01446796,0.00072639,1.02490292,1.22490386
TNG50-1,50,1.0,-1,-0.01778492,0.03450522,1.37040911,-0.58324314
TNG50-1,50,1.0,-1,0.01679206,0.02365436,0.92348112,-0.30893909
TNG50-1,50,1.0,-1,-0.14652972,-0.0192123,0.22481321,-0.72858213
TNG50-1,50,1.0,-1,0.01914429,0.05095218,0.32822643,0.33394941
TNG50-1,50,1.0,-1,-0.18242064,0.05150977,1.36668753,1.37854768
TNG50-1,50,1.0,-1,-0.08617317,0.00920289,0.73514592,-0.48807505
TNG50-1,50,1.0,-1,0.02258843,0.04813288,1.14348357,0.17907638
TNG50-1,50,1.0,-1,0.02387647,0.01363226,0.44762375,-0.63994358
TNG50-1,50,1.0,-1,-0.05812144,-0.02807415,1.36278493,-1.03735398
TNG50-1,50,1.0,-1,-0.0356051,0.03489084,0.38147042,-0.9576029
TNG50-1,50,1.0,-1,0.06852705,0.00553066,0.55783004,-1.38875566
TNG50-1,50,1.0,-1,-0.02420151,6.699e-05,1.30242919,1.41149723
TNG50-1,50,1.0,-1,0.11214602,0.07364768,1.35059017,-0.30511271
TNG50-1,50,1.0,-1,-9.599e-05,-0.12254361,0.56205197,1.04967174
TNG50-1,50,1.0,-1,0.02040181,-0.07088421,1.27014085,0.56966334
TNG50-1,50,1.0,-1,0.08084372,-0.05935352,0.92317906,-0.96785822
TNG50-1,50,1.0,-1,0.00655136,-0.01816303,0.42312183,-1.01956542
TNG50-1,50,1.0,-1,-0.0501172,-0.01273041,0.8896853,0.98013984
TNG50-1,50,1.0,-1,-0.00548637,-0.07536628,1.05667998,-0.73917996
TNG50-1,50,1.0,-1,-0.00178054,-0.0492579,1.01163623,1.2983737
TNG50-1,50,1.0,-1,-0.06823708,-0.04304208,1.3478558,-1.1307993
TNG50-1,50,1.0,-1,-0.0127916,0.1228712,0.30196869,0.55828808
TNG50-1,50,1.0,-1,-0.0371096,0.0900871,1.13555645,0.98794882
TNG50-1,50,1.0,-1,0.04621789,-0.02058747,1.24150723,-0.83171659
TNG50-1,50,1.0,-1,0.00173059,-0.01817916,1.15743054,-0.7030653
TNG50-1,50,1.0,-1,-0.01413979,-0.0574602,0.31367736,1.45932912
TNG50-1,50,1.0,-1,-0.0053091,-0.09540652,1.32188579,-0.73953843
TNG50-1,50,1.0,-1,0.0111561,-0.00584401,0.51035972,-0.22004642
TNG50-1,50,1.0,-1,0.03084071,-0.0498926,0.73267019,-0.21200852
TNG50-1,50,1.0,-1,-0.04998561,-0.00424253,0.56913914,-0.77586422
TNG50-1,50,1.0,-1,-0.05207938,-0.08001029,0.28185484,0.86642325
TNG50-1,50,1.0,-1,0.05523396,-0.03809872,0.55062791,0.8540399
TNG50-1,50,1.0,-1,-0.02061684,0.00743135,0.36478453,-0.38227523
TNG50-1,50,1.0,-1,-0.0708421,0.01831048,1.29449689,1.05282872
TNG50-1,50,1.0,-1,0.02219064,0.0208736,0.61869673,-0.90140168
TNG50-1,50,1.0,-1,0.02316849,-0.06602445,0.91218564,-1.55726933
TNG50-1,50,1.0,-1,-0.07653576,0.04273429,0.9144169,0.22357886
TNG50-1,50,1.0,-1,0.01147409,-0.04001058,0.45517751,1.5521911
TNG50-1,50,1.0,-1,0.03677915,0.0316429,0.29354254,-1.44939165
TNG50-1,50,1.0,-1,0.01871932,-0.00053193,0.73630312,-0.91735111
TNG50-1,50,1.0,-1,0.03159907,-0.06881937,0.97496713,0.0594221
TNG50-1,59,0.7,-1,0.02751012,-0.12181878,1.07463506,-1.35982054
TNG50-1,59,0.7,-1,-0.03515345,-0.0491708,0.9276986,-1.44905543
TNG50-1,59,0.7,-1,-0.00596831,0.03438806,0.86219321,0.48295852
TNG50-1,59,0.7,-1,-0.08104568,0.06064418,1.38202444,-0.5057466
TNG50-1,59,0.7,-1,-0.11721717,0.05545849,0.94310663,0.48839009
TNG50-1,59,0.7,-1,0.04713829,-0.07960065,1.10479817,-1.27542001
TNG50-1,59,0.7,-1,-0.04924975,0.01507762,1.03416244,1.41324979
TNG50-1,59,0.7,-1,-0.02277639,0.05077576,1.31686628,0.78073122
TNG50-1,59,0.7,-1,-0.06932211,-0.08291678,0.63658644,1.18207838
TNG50-1,59,0.7,-1,-0.07049849,-0.00039523,0.36699917,-1.14206144
TNG50-1,59,0.7,-1,-0.00869189,0.01369212,1.38166366,-0.56498098
TNG50-1,59,0.7,-1,-0.03647886,-0.01503823,0.85377963,-0.41360901
TNG50-1,59,0.7,-1,0.01889855,-0.09260809,0.66201241,0.11678132
TNG50-1,59,0.7,-1,0.02262692,-0.01628491,1.15852693,-0.63815647
TNG50-1,59,0.7,-1,0.01604248,-0.01636527,0.63010528,-1.38031923
TNG50-1,59,0.7,-1,0.01193004,-0.00740362,0.81997756,-0.41193072
TNG50-1,59,0.7,-1,0.07888841,-0.02817357,0.39581856,-0.77110607
TNG50-1,59,0.7,-1,-0.05337969,-0.02215061,0.2665758,-0.35838883
TNG50-1,59,0.7,-1,-0.00274674,-0.00198531,1.36507666,-0.95202967
TNG50-1,59,0.7,-1,0.05663449,0.02212273,1.01171105,-0.7480246
TNG50-1,59,0.7,-1,0.06322699,-0.01522134,0.9108409,0.39883254
TNG50-1,59,0.7,-1,-0.07108818,-0.02048245,1.27777743,-0.35137509
TNG50-1,59,0.7,-1,-0.01561777,0.0046177,1.11253209,-0.4857424
TNG50-1,59,0.7,-1,0.06790605,-0.0960458,0.24531949,0.10651769
TNG50-1,59,0.7,-1,0.02540396,0.02385176,1.3866418,0.85407508
TNG50-1,59,0.7,-1,0.00976315,-2.815e-05,1.0044605,-0.38054754
TNG50-1,59,0.7,-1,-0.01088423,0.00198468,0.54985333,0.27495059
TNG50-1,59,0.7,-1,-0.01919005,0.04803672,1.12368861,1.46461874
TNG50-1,59,0.7,-1,0.01441095,-0.09764078,0.97803712,0.06905257
TNG50-1,59,0.7,-1,-0.01261871,-0.09869169,0.27552887,1.28741706
TNG50-1,59,0.7,-1,-0.00212893,0.01369019,0.9828365,0.92259976
TNG50-1,59,0.7,-1,0.00392994,-0.00035584,1.29113888,-1.38632615
TNG50-1,59,0.7,-1,-0.03390358,0.00850885,1.35731171,-0.22274246
TNG50-1,59,0.7,-1,0.02660647,-0.02310635,0.36013694,0.62303565
TNG50-1,59,0.7,-1,0.14571223,0.03321768,1.17526429,1.52905057
TNG50-1,59,0.7,-1,-0.08884933,0.04663194,0.95414189,-0.13076474
TNG50-1,59,0.7,-1,0.01620063,0.02419911,1.32488061,-1.27930223
TNG50-1,59,0.7,-1,-0.0380095,-0.01304142,1.03192229,0.19480757
TNG50-1,59,0.7,-1,0.02887013,-0.10538447,0.39383276,-1.17318445
TNG50-1,59,0.7,-1,0.00232787,0.03846181,0.95578028,0.790172
TNG50-1,59,0.7,-1,0.03809274,0.06108643,0.29540889,0.024118
TNG50-1,59,0.7,-1,0.05877533,0.03222792,1.18137866,0.70193035
TNG50-1,59,0.7,-1,0.00962106,-0.04398212,0.95366385,1.1603844
TNG50-1,59,0.7,-1,0.05660261,0.03368972,0.52310427,0.40510214
TNG50-1,59,0.7,-1,-0.11721489,0.04302649,1.00854048,0.35323857
TNG50-1,59,0.7,-1,0.07952261,0.07794081,1.16322616,0.79975617
TNG50-1,59,0.7,-1,0.01875311,-0.0438055,0.52964347,1.07585412
TNG50-1,59,0.7,-1,0.05389217,-0.01132273,1.06349939,1.15941666
TNG50-1,59,0.7,-1,-0.06099379,0.0373636,0.92741299,-1.45634749
TNG50-1,59,0.7,-1,-0.04153849,0.0028705,0.28001545,0.17652702
TNG50-1,59,0.7,-1,0.00729691,-0.05586638,1.24397192,-0.89136625
TNG50-1,59,0.7,-1,-0.00085189,0.02073081,1.14380776,1.13206
TNG50-1,59,0.7,-1,0.01415343,0.02893308,1.37439959,0.46620508
TNG50-1,59,0.7,-1,0.05422576,0.00439814,1.06169281,-0.25062847
TNG50-1,59,0.7,-1,-0.08826102,0.01097925,1.23222949,-0.97984947
TNG50-1,59,0.7,-1,0.04869095,-0.0129353,0.76574956,-0.50572219
TNG50-1,59,0.7,-1,0.0004141,0.07391395,1.24838395,0.64018651
TNG50-1,59,0.7,-1,-0.01018909,-0.04503461,0.77183426,-0.92878188
TNG50-1,59,0.7,-1,-0.07355576,-0.02936604,1.17731238,-1.27679683
TNG50-1,59,0.7,-1,0.02515243,0.00054928,1.09535721,1.2190283
TNG50-1,59,0.7,-1,-0.12070539,0.0439477,1.101141,0.83004129
TNG50-1,59,0.7,-1,0.0324197,-0.07486866,0.72181557,-0.94312204
TNG50-1,59,0.7,-1,-0.07460529,-0.06551484,0.99096118,-0.65247253
TNG50-1,59,0.7,-1,0.0026729,-0.10188643,1.08980847,1.4830522
TNG50-1,59,0.7,-1,-0.00595844,0.00163476,0.53419981,0.65403085
TNG50-1,59,0.7,-1,0.05847691,-0.05591529,0.88498124,0.34721512
TNG50-1,59,0.7,-1,-0.00893276,-0.01922751,1.2204838,-0.60435294
TNG50-1,59,0.7,-1,-0.03470693,0.03306891,0.45301731,-0.63106697
TNG50-1,59,0.7,-1,-0.02533013,-0.03207714,1.10677486,-1.44662922
TNG50-1,59,0.7,-1,0.06364414,0.0115641,1.36786199,0.71779695
TNG50-1,59,0.7,-1,0.02681485,-0.0149669,0.96350829,-1.43515736
TNG50-1,59,0.7,-1,-0.0192815,0.03360572,1.29701974,-1.55553655
TNG50-1,59,0.7,-1,-0.01182232,0.0237564,1.19915127,0.72098008
TNG50-1,59,0.7,-1,-0.07835885,-0.03459668,0.68376273,1.4101785
TNG50-1,59,0.7,-1,0.01942371,-0.00843259,1.29128173,0.80582809
TNG50-1,59,0.7,-1,-0.08799079,0.05218717,0.60293964,-0.08909497
TNG50-1,59,0.7,-1,0.03758982,0.01966884,0.37921585,-0.04384014
TNG50-1,59,0.7,-1,0.00643108,-0.0698481,0.84822123,-0.20063335
TNG50-1,59,0.7,-1,0.11934759,0.0327809,0.72961855,-0.55089817
TNG50-1,59,0.7,-1,-0.05500678,-0.05423053,0.72568763,0.06821722
TNG50-1,59,0.7,-1,-0.0051331,0.07062565,0.22746891,-0.21629565
TNG50-1,59,0.7,-1,0.08991439,0.05120494,1.10778198,0.30840349
TNG50-1,59,0.7,-1,0.05956948,0.01449427,1.2641143,1.25073112
TNG50-1,59,0.7,-1,-0.0348106,0.00786164,0.93906327,1.55511795
TNG50-1,59,0.7,-1,0.01119837,-0.01045161,0.92485234,-1.32341699
TNG50-1,59,0.7,-1,9.997e-05,0.0339262,1.25129417,-0.36227756
TNG50-1,59,0.7,-1,0.01409779,-0.01853891,0.84109541,-1.00309107
TNG50-1,59,0.7,-1,-0.03493402,0.01177849,1.3883767,-0.46457723
TNG50-1,59,0.7,-1,-0.00446602,0.04359672,0.39894635,-0.6676732
TNG50-1,59,0.7,-1,-0.07990262,-0.02809033,1.17634835,-1.02247176
TNG50-1,59,0.7,-1,0.00675617,-0.03080964,1.36738158,0.82961939
TNG50-1,59,0.7,-1,0.02250103,-0.05971827,1.31019673,-0.01165926
TNG50-1,59,0.7,-1,-0.01137097,-0.05322364,1.19760099,1.31709884
TNG50-1,59,0.7,-1,-0.08075254,-0.09141977,1.16814568,-1.46840415
TNG50-1,59,0.7,-1,0.04942659,0.03649144,1.37296185,-1.36037869
TNG50-1,59,0.7,-1,0.01822625,0.09044573,1.16334312,-0.303875
TNG50-1,59,0.7,-1,-0.03630075,0.07126645,1.2384423,-1.31859769
TNG50-1,59,0.7,-1,-0.01403002,-0.08130422,1.07391338,-0.74540696
TNG50-1,59,0.7,-1,-0.07503347,0.03624273,1.0678703,1.52690747
TNG50-1,59,0.7,-1,-0.05127051,0.07110532,1.11007189,-0.91433036
TNG50-1,59,0.7,-1,-0.02689057,-0.0228405,1.12007149,-0.94839109
TNG50-1,59,0.7,-1,0.06142104,0.00507237,1.32569111,0.23134898
TNG50-1,59,0.7,-1,-0.03197517,-0.10039465,1.37924135,-0.00628855
TNG50-1,59,0.7,-1,0.03201068,0.01333681,1.23057067,0.25270436
TNG50-1,59,0.7,-1,-0.02691581,-0.05317799,0.67143713,-0.38724754
TNG50-1,59,0.7,-1,0.01239738,0.00998175,0.23453902,1.02655423
TNG50-1,59,0.7,-1,-0.00706978,-0.07806015,0.39715368,-1.13543268
TNG50-1,59,0.7,-1,0.04365283,0.02714291,0.95398753,-0.22496114
TNG50-1,59,0.7,-1,-0.02674057,0.05122563,0.92629816,0.59615443
TNG50-1,59,0.7,-1,-0.07862641,-0.03915899,1.13204489,1.1568489
TNG50-1,59,0.7,-1,-0.06909745,-0.05684613,0.64859211,-0.40975288
TNG50-1,59,0.7,-1,-0.02659387,-0.10780115,0.66080877,0.21282908
TNG50-1,59,0.7,-1,-0.062453,-0.01332068,0.54734029,-1.35358678
TNG50-1,59,0.7,-1,0.0205106,-0.0290797,0.46143413,-1.03572313
TNG50-1,59,0.7,-1,-0.02328841,-0.07755097,1.02179776,-1.35359238
TNG50-1,59,0.7,-1,0.11873033,0.02265094,0.65800699,0.71590894
TNG50-1,59,0.7,-1,-0.08688573,-0.02249852,0.60371849,-0.66582925
TNG50-1,59,0.7,-1,0.01018166,-0.0537868,1.13751617,0.70291656
TNG50-1,59,0.7,-1,-0.05639765,-0.02772862,0.39565126,-1.36219998
TNG50-1,59,0.7,-1,-0.02467007,0.05356523,1.32183944,1.13897751
TNG50-1,59,0.7,-1,0.00707097,0.03014685,0.22215888,1.05409921
TNG50-1,59,0.7,-1,-0.11626857,-0.0065013,0.65373612,-1.29141844
TNG50-1,59,0.7,-1,0.01184131,0.03095525,1.32273422,-1.49616306
TNG50-1,59,0.7,-1,0.09514537,-0.0580456,0.79318621,-1.39395981
TNG50-1,59,0.7,-1,-0.02267191,0.00161851,1.3718303,1.11096195
TNG50-1,59,0.7,-1,0.01299039,0.00736612,0.65360792,-0.83345357
TNG50-1,59,0.7,-1,0.05124608,-0.02349183,0.61388338,0.1516551
TNG50-1,59,0.7,-1,-0.00819768,0.02177292,0.85266406,-0.23171067
TNG50-1,59,0.7,-1,-0.02904801,-0.03902167,0.52741843,0.92842082
TNG50-1,59,0.7,-1,-0.11378682,0.02549104,1.31887786,-0.03487701
TNG50-1,59,0.7,-1,0.03204954,0.02759294,1.16636841,0.00207609
TNG50-1,59,0.7,-1,-0.00565842,-0.14585799,1.0408441,1.53652764
TNG50-1,59,0.7,-1,-0.05063419,0.05951529,1.36498411,-1.09915041
TNG50-1,59,0.7,-1,0.00632984,-0.15238163,1.00857521,1.03893706
TNG50-1,59,0.7,-1,-0.02918402,-0.03080245,1.17578742,-1.40821971
TNG50-1,59,0.7,-1,-0.02642131,0.0512674,1.06086014,-0.07021846
TNG50-1,59,0.7,-1,0.03031456,-0.01586434,1.03055549,1.21370664
TNG50-1,59,0.7,-1,-0.06691912,-0.0733093,0.48990388,0.51903498
TNG50-1,59,0.7,-1,0.05236576,-0.05468685,1.17128282,0.58186889
TNG50-1,59,0.7,-1,-0.06988431,0.05134529,0.46462883,-0.74356069
TNG50-1,59,0.7,-1,-0.03313507,-0.09607523,1.02973504,-0.25580484
TNG50-1,59,0.7,-1,0.09614731,0.05644956,1.12017603,-0.41914795
TNG50-1,59,0.7,-1,0.05636774,-0.0027551,0.95568203,0.06736583
TNG50-1,59,0.7,-1,0.0048802,-0.05961977,1.03749296,-0.11866446
TNG50-1,59,0.7,-1,-0.04702651,-0.02915575,1.1826597,-0.54381487
TNG50-1,59,0.7,-1,-0.02646362,-0.05086122,0.9555161,-0.61110068
TNG50-1,59,0.7,-1,0.00366377,0.04331126,1.27349432,-0.78271873
TNG50-1,59,0.7,-1,0.00187616,0.03662139,1.09835068,-0.42396658
TNG50-1,59,0.7,-1,-0.00454355,-0.08595806,0.89141289,-1.09974128
TNG50-1,59,0.7,-1,-0.00154163,-0.02017961,1.04156621,1.16900014
TNG50-1,59,0.7,-1,-0.01071876,-0.04315928,0.57825426,0.32081753
TNG50-1,59,0.7,-1,-0.07209894,0.0646755,1.18322899,-1.15049387
TNG50-1,59,0.7,-1,-0.02582554,-0.06750496,0.29917981,0.60902706
TNG50-1,59,0.7,-1,0.0457312,0.08021146,0.63399065,1.09222642
TNG50-1,59,0.7,-1,-0.06841671,-0.00166474,0.30511069,-0.824556
TNG50-1,59,0.7,-1,-0.00947778,-0.05809672,0.55681793,-1.09767061
TNG50-1,59,0.7,-1,-0.0409877,-0.03386371,1.28170075,-1.54372442
TNG50-1,59,0.7,-1,0.00556752,-0.04008094,0.93172268,-1.42235501
TNG50-1,59,0.7,-1,-0.01943166,-0.06373092,1.25805657,0.82388691
TNG50-1,59,0.7,-1,0.07386968,0.00474134,0.58662681,1.530541
TNG50-1,59,0.7,-1,0.02532916,-0.06139578,0.87213065,-1.42980064
TNG50-1,59,0.7,-1,-0.06559016,-0.10901831,1.17733528,0.7793379
TNG50-1,59,0.7,-1,0.0335614,-0.01898382,0.39490077,-1.34503467
TNG50-1,59,0.7,-1,-0.03873259,-0.09014281,1.30437647,0.28944381
TNG50-1,59,0.7,-1,-0.02884982,-0.03760804,0.89341873,0.80448423
TNG50-1,59,0.7,-1,0.01569095,-0.04545514,0.71654153,-0.44232243
TNG50-1,59,0.7,-1,-0.02458737,-0.0435608,1.35140015,-1.53644389
TNG50-1,59,0.7,-1,0.04464279,0.10004816,0.85755297,0.29904617
TNG50-1,59,0.7,-1,-0.0387255,0.00282058,0.59002233,1.54329051
TNG50-1,59,0.7,-1,-0.03094733,0.01226855,1.34419095,-0.76146732
TNG50-1,59,0.7,-1,-0.03281854,-0.08881991,0.94599655,-0.97549192
TNG50-1,59,0.7,-1,-0.02828194,-0.03269816,1.18162248,-1.18147165
TNG50-1,59,0.7,-1,0.05495958,0.01076513,0.78554652,0.17359065
TNG50-1,59,0.7,-1,0.03143981,-0.05122645,1.30144354,0.30299122
TNG50-1,59,0.7,-1,0.0854972,0.04540314,0.37890029,0.91819591
TNG50-1,59,0.7,-1,0.11338221,-0.06013483,0.46284406,0.79505314
TNG50-1,59,0.7,-1,-0.05153585,-0.01431831,1.24440717,1.23320548
TNG50-1,59,0.7,-1,0.00352096,-0.02930258,1.12425936,0.96061326
TNG50-1,59,0.7,-1,-0.05881002,0.00821603,0.86845076,-0.79398388
TNG50-1,59,0.7,-1,-0.0388803,-0.0320245,0.72020728,0.17554404
TNG50-1,59,0.7,-1,-0.03150413,-0.01354468,1.01389,-0.6364491
TNG50-1,59,0.7,-1,-0.05285774,-0.0118065,1.2696882,-0.534745
TNG50-1,59,0.7,-1,-0.05259436,-0.03671939,1.31363091,1.35699326
TNG50-1,59,0.7,-1,-0.00721422,0.02425469,0.20095462,0.57144284
TNG50-1,59,0.7,-1,-0.06083592,0.01191942,1.00172776,1.49096976
TNG50-1,59,0.7,-1,0.04210635,-0.0044307,0.50162025,-0.26102696
TNG50-1,59,0.7,-1,-0.04588768,-0.02152292,0.97551746,0.11761361
TNG50-1,59,0.7,-1,0.14047845,0.0398272,0.40988026,-0.0404781
TNG50-1,59,0.7,-1,-0.02256922,-0.01179171,1.32733742,-1.2337441
TNG50-1,59,0.7,-1,0.00360088,-0.01533486,1.30535618,-0.82717508
TNG50-1,59,0.7,-1,-0.06476706,0.0052345,0.39483082,0.08682219
TNG50-1,59,0.7,-1,0.08530459,0.08482933,0.3553329,-1.3591337
TNG50-1,59,0.7,-1,0.05597503,-0.06701781,1.13192329,1.35547763
TNG50-1,59,0.7,-1,0.01484579,0.03849284,1.09540545,-1.18172993
TNG50-1,59,0.7,-1,-0.06734013,-0.09465856,1.00451589,-0.94882147
TNG50-1,59,0.7,-1,0.01053334,0.01086366,1.03898019,0.83353121
TNG50-1,59,0.7,-1,-0.05607155,0.07875414,1.24092355,-1.26626748
TNG50-1,59,0.7,-1,0.07311776,0.02443343,0.45618296,1.25751074
TNG50-1,59,0.7,-1,0.04045974,0.00853125,1.18621456,0.70906051
TNG50-1,59,0.7,-1,0.00477195,-0.02802247,0.73577932,-1.35521755
TNG50-1,67,0.5,-1,-0.03495109,-0.04818876,0.63094957,-0.37787288
TNG50-1,67,0.5,-1,0.00213155,0.06331523,1.02308027,1.33291614
TNG50-1,67,0.5,-1,-0.00433524,0.06861712,1.01810026,0.83165566
TNG50-1,67,0.5,-1,-0.0136852,-0.04955532,1.19315383,-0.16529781
TNG50-1,67,0.5,-1,0.03951703,0.04839994,1.22427915,0.78387442
TNG50-1,67,0.5,-1,-0.07664324,-0.004348,0.86825233,1.49352673
TNG50-1,67,0.5,-1,-0.02585071,0.01699043,1.20428762,-0.12258235
TNG50-1,67,0.5,-1,0.0342019,0.02301093,1.3469489,0.44775828
TNG50-1,67,0.5,-1,-0.03070424,0.04971752,0.65716954,1.31527368
TNG50-1,67,0.5,-1,-0.08044034,0.00413591,1.075895,-0.78956184
TNG50-1,67,0.5,-1,0.03342777,0.0705081,1.07242481,1.2144075
TNG50-1,67,0.5,-1,0.05615473,0.01547064,1.0246736,-1.26435059
TNG50-1,67,0.5,-1,-0.00224976,0.03120921,0.59126809,0.46636368
TNG50-1,67,0.5,-1,-0.09804228,-0.04166313,1.12643986,0.88856227
TNG50-1,67,0.5,-1,0.03529849,0.10793295,0.66962924,0.36004606
TNG50-1,67,0.5,-1,-0.08299439,0.02349125,0.37340159,-0.01402783
TNG50-1,67,0.5,-1,0.01543996,0.03564987,0.78789917,0.36865679
TNG50-1,67,0.5,-1,-0.04437319,-0.08040929,1.02432963,-1.09433073
TNG50-1,67,0.5,-1,-0.05799196,-0.0411351,0.68289172,-0.89356097
TNG50-1,67,0.5,-1,-0.0220955,0.06189418,0.99927819,-0.72288253
TNG50-1,67,0.5,-1,-0.00916488,0.01434456,1.0406096,0.30718286
TNG50-1,67,0.5,-1,-0.03221041,-0.09568899,0.93291,-0.18252316
TNG50-1,67,0.5,-1,0.02943516,0.0519145,1.12923249,-0.80275282
TNG50-1,67,0.5,-1,-0.02230347,-0.02718914,1.31354822,1.20263099
TNG50-1,67,0.5,-1,0.04900954,0.07056585,1.04021072,-0.39608622
TNG50-1,67,0.5,-1,0.01405866,-0.00439178,1.29708804,-0.16954635
TNG50-1,67,0.5,-1,-0.03487786,0.01023533,1.04434823,-0.28368243
TNG50-1,67,0.5,-1,-0.04329699,0.05894773,0.90060131,-0.99920568
TNG50-1,67,0.5,-1,-0.08237481,-0.04487465,0.39255217,0.72767773
TNG50-1,67,0.5,-1,0.01453666,-0.04964234,1.37014173,-0.16192314
TNG50-1,67,0.5,-1,-0.01772938,-0.00982492,0.83198418,-1.51972311
TNG50-1,67,0.5,-1,-0.11860978,0.04135864,0.9994344,1.45774204
TNG50-1,67,0.5,-1,-0.02678574,-0.06654386,1.38331936,0.99200064
TNG50-1,67,0.5,-1,-0.0450517,-0.08340173,1.18949788,0.70233242
TNG50-1,67,0.5,-1,0.07878388,0.04118605,1.30160499,1.15953631
TNG50-1,67,0.5,-1,-0.08513893,-0.03014892,1.21792679,1.27802268
TNG50-1,67,0.5,-1,-0.07206754,-0.0196113,1.16756088,-0.51054114
TNG50-1,67,0.5,-1,0.05549848,-0.09284052,1.05288648,0.34858697
TNG50-1,67,0.5,-1,0.06783816,-0.03394897,0.9291169,0.34182981
TNG50-1,67,0.5,-1,-0.03724915,-0.00037836,1.39918611,-0.73104965
TNG50-1,67,0.5,-1,-0.03160429,0.04651889,1.26495306,-0.87351276
TNG50-1,67,0.5,-1,0.03081177,-0.03856151,1.32248728,-1.21294613
TNG50-1,67,0.5,-1,-0.11635499,0.08286881,0.90808407,0.50050031
TNG50-1,67,0.5,-1,-0.09305968,-0.0342278,1.11903537,0.88253304
TNG50-1,67,0.5,-1,-0.01403667,-0.03415459,0.9093943,0.81980796
TNG50-1,67,0.5,-1,0.07749453,0.07686788,1.21358167,-0.57718793
TNG50-1,67,0.5,-1,-0.0217865,0.01057301,1.38004634,-0.92595349
TNG50-1,67,0.5,-1,0.00504684,-0.02760124,0.3693341,-0.14572536
TNG50-1,67,0.5,-1,0.05668946,-0.00775666,1.31014753,0.14706882
TNG50-1,67,0.5,-1,0.10534424,0.06765368,1.29456131,1.31660104
TNG50-1,67,0.5,-1,-0.02884242,0.07331014,1.27794362,1.17754167
TNG50-1,67,0.5,-1,-0.00084184,-0.04083966,0.26573895,1.3070858
TNG50-1,67,0.5,-1,0.09110276,-0.00212169,0.8361384,1.10038174
TNG50-1,67,0.5,-1,-0.07610996,0.00450784,0.84415553,1.4595249
TNG50-1,67,0.5,-1,0.05137905,-0.04931201,0.248466,-0.10838496
TNG50-1,67,0.5,-1,-0.05091578,-0.00278425,1.32677028,-1.42165394
TNG50-1,67,0.5,-1,0.00512362,0.00026614,0.28589453,-1.30827846
TNG50-1,67,0.5,-1,-0.01213095,0.05701047,1.22893841,-0.34470767
TNG50-1,67,0.5,-1,-0.04790058,0.06037125,0.8302151,-0.76124845
TNG50-1,67,0.5,-1,-0.0491551,-0.01646047,1.03528994,-1.03691221
TNG50-1,67,0.5,-1,0.01382072,-0.01069766,1.06899418,1.42378165
TNG50-1,67,0.5,-1,0.04977697,0.03321462,0.39142373,-0.95686758
TNG50-1,67,0.5,-1,-0.00648681,-0.02925942,1.27567447,1.44318255
TNG50-1,67,0.5,-1,0.00350566,0.02943201,0.21161877,0.81944938
TNG50-1,67,0.5,-1,0.0285587,-0.00439532,1.07344874,0.44279389
TNG50-1,67,0.5,-1,-0.04858094,-0.04846993,0.80162606,0.55297987
TNG50-1,67,0.5,-1,0.03698463,-0.04784184,0.30426357,-0.52943903
TNG50-1,67,0.5,-1,0.04096715,0.07235293,1.35243544,0.46001411
TNG50-1,67,0.5,-1,0.13018131,-0.00782107,0.40884893,-0.98428574
TNG50-1,67,0.5,-1,-0.01880521,0.0820177,0.88930643,1.37509217
TNG50-1,67,0.5,-1,-0.02290409,-0.02568181,0.73683548,-0.62268459
